Employee_ID,Department,Employee_Level,Expense_Type,Expense_Amount,Approved_Amount,Submission_Delay_Days,Employee_Rating,Years_With_Company,Has_Receipt,Country,Is_Fraudulent,Claim_Difference,Approval_Ratio
E0288,HR,Mid,Supplies,716.82,654.45,15,5.0,3,1,UAE,0,62.37,0.91
E0289,IT,Junior,Client Entertainment,1756.2,1323.45,14,2.6,5,1,USA,1,432.75,0.75
E0290,HR,Senior,Food,1336.14,977.83,10,2.0,3,1,UK,0,358.31,0.73
E0291,Finance,Mid,Client Entertainment,1555.8,1269.66,23,2.6,9,1,USA,0,286.14,0.82
E0292,Finance,Junior,Food,931.13,779.91,6,4.7,3,1,Singapore,0,151.22,0.84
E0293,Sales,Mid,Client Entertainment,1018.76,905.19,7,2.4,14,1,UK,0,113.57,0.89
E0294,IT,Executive,Food,761.31,694.51,10,3.4,4,1,India,0,66.8,0.91
E0295,Finance,Mid,Client Entertainment,714.61,690.87,8,3.3,9,1,India,0,23.74,0.97
E0296,HR,Junior,Stay,1159.3,912.0,25,4.0,6,1,India,1,247.3,0.79
E0297,Sales,Junior,Travel,852.62,732.04,6,2.2,11,1,USA,1,120.58,0.86
E0298,IT,Junior,Food,1888.33,1529.19,14,4.0,1,1,UAE,1,359.14,0.81
E0299,Sales,Mid,Stay,1337.01,936.48,14,3.1,12,1,India,0,400.53,0.7
E0300,Finance,Mid,Travel,1753.3,1532.09,15,4.8,1,1,India,0,221.21,0.87
E0301,Finance,Junior,Food,108.53,102.53,2,4.5,11,1,India,0,6.0,0.94
E0302,HR,Executive,Stay,1758.17,1249.94,15,3.2,9,1,UK,0,508.23,0.71
E0303,HR,Senior,Stay,100.0,70.1,14,5.0,13,0,India,0,29.9,0.7
E0304,Sales,Mid,Stay,495.64,455.16,24,2.2,8,0,India,1,40.48,0.92
E0305,Sales,Senior,Supplies,298.94,270.59,0,4.4,3,1,India,0,28.35,0.91
E0306,Operations,Junior,Client Entertainment,1097.22,901.65,13,3.3,4,1,USA,0,195.57,0.82
E0307,HR,Mid,Travel,992.72,891.94,23,3.3,2,1,USA,0,100.78,0.9
E0308,IT,Mid,Client Entertainment,1317.97,1299.54,21,2.5,1,1,UK,0,18.43,0.99
E0309,Sales,Senior,Client Entertainment,964.61,746.96,10,3.5,13,0,India,1,217.65,0.77
E0310,IT,Senior,Client Entertainment,1490.04,1152.96,2,2.3,9,1,USA,1,337.08,0.77
E0311,IT,Junior,Stay,626.92,473.87,8,3.8,7,0,India,0,153.05,0.76
E0312,Finance,Executive,Client Entertainment,1499.27,1375.12,5,2.7,3,1,India,0,124.15,0.92
E0313,Finance,Junior,Supplies,987.7,796.05,22,4.2,13,0,USA,1,191.65,0.81
E0314,Operations,Senior,Food,1942.34,1935.76,15,3.8,11,1,India,0,6.58,1.0
E0315,Sales,Executive,Stay,1348.76,1233.3,10,4.2,0,1,USA,0,115.46,0.91
E0316,Sales,Junior,Travel,878.54,711.8,17,4.2,12,1,India,0,166.74,0.81
E0317,IT,Senior,Food,986.37,734.61,16,2.6,5,1,India,0,251.76,0.74
E0318,Finance,Junior,Food,596.35,523.36,16,2.0,5,1,Singapore,0,72.99,0.88
E0319,Finance,Mid,Food,1143.74,901.81,2,3.1,1,1,USA,0,241.93,0.79
E0320,IT,Mid,Client Entertainment,878.32,853.42,26,4.8,1,1,UK,0,24.9,0.97
E0321,HR,Mid,Client Entertainment,1289.67,1073.55,18,3.7,7,1,Singapore,0,216.12,0.83
E0322,Sales,Executive,Stay,464.8,366.17,23,4.2,10,1,USA,0,98.63,0.79
E0323,Sales,Mid,Client Entertainment,868.13,760.97,22,4.6,6,1,UK,0,107.16,0.88
E0324,IT,Mid,Client Entertainment,536.19,397.37,14,4.7,13,1,USA,0,138.82,0.74
E0325,Operations,Senior,Client Entertainment,561.06,487.26,9,3.6,1,1,India,0,73.8,0.87
E0326,Sales,Executive,Stay,1242.42,890.61,7,3.6,9,1,India,0,351.81,0.72
E0327,HR,Junior,Stay,1449.8,1278.82,16,4.6,14,0,USA,1,170.98,0.88
E0328,Sales,Executive,Supplies,100.0,85.9,3,4.4,0,1,India,0,14.1,0.86
E0329,IT,Junior,Supplies,1744.75,1493.91,7,4.1,10,1,India,0,250.84,0.86
E0330,IT,Senior,Supplies,1561.63,1413.67,25,3.8,7,1,India,0,147.96,0.91
E0331,IT,Junior,Supplies,461.33,329.08,1,3.9,14,1,India,0,132.25,0.71
E0332,Sales,Junior,Food,1330.74,1115.05,22,3.1,9,1,India,0,215.69,0.84
E0333,Finance,Mid,Food,815.93,679.84,7,4.5,1,1,India,0,136.09,0.83
E0334,Finance,Mid,Supplies,960.76,805.05,29,3.9,4,1,India,0,155.71,0.84
E0335,Finance,Mid,Supplies,1240.82,1233.34,24,2.7,5,1,India,0,7.48,0.99
E0336,Finance,Junior,Travel,1192.0,884.2,6,2.7,9,1,USA,0,307.8,0.74
E0337,Operations,Mid,Food,770.8,699.22,27,4.6,0,0,India,0,71.58,0.91
E0338,Sales,Executive,Travel,769.11,631.13,8,3.9,1,1,Singapore,0,137.98,0.82
E0339,HR,Mid,Travel,792.71,676.59,17,3.2,13,1,Singapore,0,116.12,0.85
E0340,Finance,Junior,Client Entertainment,1457.13,1353.26,26,2.6,9,1,USA,1,103.87,0.93
E0341,HR,Mid,Stay,255.27,190.74,16,3.8,14,1,UK,0,64.53,0.75
E0342,HR,Junior,Food,935.23,868.9,0,2.6,3,1,India,0,66.33,0.93
E0343,Finance,Senior,Supplies,1629.02,1174.68,26,3.4,1,1,India,1,454.34,0.72
E0344,IT,Senior,Supplies,1281.48,1082.84,11,4.0,10,1,UAE,0,198.64,0.84
E0345,IT,Mid,Stay,1420.39,1310.48,3,3.7,5,1,India,0,109.91,0.92
E0346,Sales,Mid,Food,940.78,712.89,16,4.8,13,1,UAE,0,227.89,0.76
E0347,Sales,Senior,Supplies,534.57,497.84,6,2.1,3,1,USA,1,36.73,0.93
E0348,Finance,Mid,Supplies,1022.28,766.75,23,2.8,10,1,India,0,255.53,0.75
E0349,IT,Senior,Client Entertainment,724.43,680.79,2,2.2,2,1,USA,1,43.64,0.94
E0350,Sales,Mid,Travel,1892.27,1590.8,29,2.6,5,1,USA,1,301.47,0.84
E0351,HR,Senior,Supplies,936.73,848.11,0,2.4,8,1,India,0,88.62,0.91
E0352,Operations,Mid,Food,1254.98,1223.89,18,4.2,7,1,India,0,31.09,0.98
E0353,Sales,Mid,Stay,1680.96,1382.63,1,3.1,1,1,UK,1,298.33,0.82
E0354,Finance,Executive,Client Entertainment,561.3,432.14,5,4.8,2,1,USA,0,129.16,0.77
E0355,Finance,Mid,Food,100.0,96.01,10,2.1,1,1,India,0,3.99,0.96
E0356,Sales,Mid,Client Entertainment,1196.01,895.19,22,4.0,9,1,India,1,300.82,0.75
E0357,Finance,Junior,Travel,1271.33,1130.78,24,4.9,6,1,Singapore,0,140.55,0.89
E0358,HR,Mid,Supplies,834.36,815.15,20,2.5,8,1,USA,0,19.21,0.98
E0359,Operations,Mid,Food,537.5,485.0,3,3.3,0,1,USA,0,52.5,0.9
E0360,HR,Junior,Stay,1123.93,852.73,0,4.1,10,1,UAE,0,271.2,0.76
E0361,IT,Junior,Travel,990.5,738.6,10,3.9,2,1,India,0,251.9,0.75
E0362,Sales,Mid,Travel,1128.88,875.66,15,3.7,5,1,USA,0,253.22,0.78
E0363,HR,Senior,Client Entertainment,546.82,446.98,29,3.0,14,1,Singapore,1,99.84,0.82
E0364,HR,Mid,Travel,1129.92,844.89,5,4.2,14,1,UK,0,285.03,0.75
E0365,Operations,Junior,Food,1327.81,1247.27,10,4.0,3,1,India,0,80.54,0.94
E0366,IT,Mid,Client Entertainment,397.64,320.94,7,2.5,9,1,India,0,76.7,0.81
E0367,Operations,Junior,Travel,1584.17,1553.79,19,4.9,13,1,UK,1,30.38,0.98
E0368,Operations,Mid,Stay,1101.8,1049.73,0,3.7,9,1,India,0,52.07,0.95
E0369,Finance,Junior,Food,1340.38,1303.71,13,3.6,0,1,UAE,0,36.67,0.97
E0370,Finance,Junior,Stay,488.43,385.05,29,4.5,8,1,India,1,103.38,0.79
E0371,Finance,Junior,Stay,1273.03,1110.24,20,3.9,6,1,India,1,162.79,0.87
E0372,Finance,Mid,Client Entertainment,342.14,272.49,25,2.2,13,1,India,1,69.65,0.8
E0373,Finance,Junior,Supplies,620.7,482.34,20,3.5,10,1,UK,0,138.36,0.78
E0374,Sales,Mid,Client Entertainment,1105.35,975.06,1,4.3,11,1,Singapore,0,130.29,0.88
E0375,Finance,Mid,Food,889.62,841.05,5,4.1,6,1,USA,0,48.57,0.95
E0376,IT,Mid,Food,1011.0,736.09,25,4.9,11,1,UAE,0,274.91,0.73
E0377,Sales,Mid,Client Entertainment,1770.95,1386.18,8,2.1,0,1,India,0,384.77,0.78
E0378,Finance,Senior,Supplies,1004.73,765.14,13,2.8,8,0,India,1,239.59,0.76
E0379,Sales,Junior,Client Entertainment,1283.88,1206.21,21,3.6,11,1,Singapore,1,77.67,0.94
E0380,IT,Mid,Food,973.29,953.84,7,3.9,11,1,Singapore,0,19.45,0.98
E0381,Finance,Junior,Supplies,961.45,696.07,25,2.8,7,1,Singapore,0,265.38,0.72
E0382,Sales,Junior,Food,608.69,495.33,2,4.5,10,0,UK,1,113.36,0.81
E0383,Sales,Mid,Supplies,1147.25,1117.83,9,2.5,11,1,India,0,29.42,0.97
E0384,Operations,Mid,Supplies,2014.19,1618.18,17,2.0,9,1,India,0,396.01,0.8
E0385,Sales,Senior,Client Entertainment,1035.15,945.91,19,4.9,11,1,UAE,0,89.24,0.91
E0386,Sales,Mid,Client Entertainment,893.2,652.21,27,3.2,4,1,India,0,240.99,0.73
E0387,IT,Executive,Client Entertainment,1456.06,1213.36,8,4.9,3,1,India,0,242.7,0.83
E0388,Finance,Junior,Supplies,1409.12,1199.15,8,2.8,0,0,UK,1,209.97,0.85
E0389,Sales,Junior,Supplies,1175.62,1090.15,18,2.2,8,1,India,1,85.47,0.93
E0390,Sales,Junior,Food,876.65,689.62,27,4.3,14,1,Singapore,1,187.03,0.79
E0391,Operations,Junior,Stay,1457.77,1135.98,12,4.5,7,1,India,0,321.79,0.78
E0392,IT,Mid,Client Entertainment,1048.37,829.15,0,3.5,12,1,UK,0,219.22,0.79
E0393,IT,Mid,Food,1365.5,1183.49,16,2.2,1,1,USA,0,182.01,0.87
E0394,Sales,Junior,Food,672.28,647.27,3,4.0,3,1,USA,1,25.01,0.96
E0395,IT,Executive,Travel,765.32,726.5,3,2.5,3,0,USA,0,38.82,0.95
E0396,Operations,Senior,Client Entertainment,1038.75,745.18,26,4.5,12,1,India,0,293.57,0.72
E0397,Operations,Junior,Food,505.92,487.55,15,2.8,6,0,USA,1,18.37,0.96
E0398,IT,Junior,Travel,852.04,620.74,27,4.5,2,1,USA,0,231.3,0.73
E0399,Sales,Junior,Client Entertainment,488.18,402.56,15,3.3,7,1,USA,1,85.62,0.82
E0400,Sales,Junior,Supplies,382.1,355.21,14,3.8,10,1,India,0,26.89,0.93
E0401,Finance,Junior,Travel,1974.4,1430.36,25,4.4,6,1,India,1,544.04,0.72
E0402,Operations,Mid,Supplies,756.41,538.65,5,2.1,9,1,India,0,217.76,0.71
E0403,HR,Junior,Stay,791.59,632.48,4,4.5,11,0,UK,0,159.11,0.8
E0404,Sales,Mid,Stay,1032.09,948.47,21,2.4,11,1,India,1,83.62,0.92
E0405,IT,Executive,Stay,575.3,492.76,9,3.1,3,1,Singapore,0,82.54,0.86
E0406,Operations,Mid,Stay,799.33,659.53,6,3.4,14,1,UK,0,139.8,0.83
E0407,IT,Executive,Food,1733.76,1636.54,6,4.7,8,0,UK,0,97.22,0.94
E0408,Finance,Junior,Stay,1143.24,1063.23,9,2.1,5,1,Singapore,0,80.01,0.93
E0409,Operations,Mid,Food,1394.43,1304.93,29,3.7,2,1,India,0,89.5,0.94
E0410,Finance,Mid,Food,1629.44,1365.33,9,3.9,6,1,Singapore,0,264.11,0.84
E0411,IT,Junior,Client Entertainment,1084.26,765.31,24,2.9,5,0,USA,1,318.95,0.71
E0412,Operations,Junior,Food,911.5,685.12,14,2.9,7,1,Singapore,0,226.38,0.75
E0413,Operations,Mid,Food,426.46,393.36,5,3.5,4,1,Singapore,0,33.1,0.92
E0414,HR,Mid,Stay,846.84,784.14,23,2.6,5,1,India,0,62.7,0.93
E0415,Sales,Mid,Food,935.0,927.23,1,3.4,0,1,India,0,7.77,0.99
E0416,IT,Mid,Supplies,677.09,512.59,7,4.3,7,1,USA,0,164.5,0.76
E0417,IT,Mid,Stay,1618.09,1192.34,24,4.5,0,1,UK,1,425.75,0.74
E0418,IT,Junior,Travel,1440.92,1068.64,19,3.2,2,1,India,1,372.28,0.74
E0419,Sales,Junior,Stay,1394.22,1053.24,14,3.9,11,1,India,1,340.98,0.76
E0420,Sales,Junior,Food,953.52,818.63,20,2.0,1,1,India,1,134.89,0.86
E0421,Sales,Junior,Supplies,586.79,582.42,20,3.7,5,1,USA,1,4.37,0.99
E0422,Sales,Executive,Stay,1531.2,1342.6,17,4.9,7,1,UAE,0,188.6,0.88
E0423,Finance,Mid,Supplies,1134.14,971.74,4,2.9,7,1,UK,0,162.4,0.86
E0424,HR,Senior,Travel,1309.23,1180.94,24,3.8,6,1,USA,1,128.29,0.9
E0425,Finance,Junior,Travel,1247.7,901.06,3,4.3,6,1,India,1,346.64,0.72
E0426,HR,Mid,Client Entertainment,1124.25,1061.97,9,3.8,7,1,India,0,62.28,0.94
E0427,IT,Junior,Client Entertainment,1799.85,1609.18,18,3.3,4,1,USA,0,190.67,0.89
E0428,Operations,Junior,Stay,737.04,553.78,13,2.5,2,1,Singapore,0,183.26,0.75
E0429,IT,Junior,Client Entertainment,876.43,779.33,22,3.4,1,1,India,0,97.1,0.89
E0430,Finance,Senior,Supplies,1656.46,1455.8,23,2.9,2,1,USA,0,200.66,0.88
E0431,Finance,Mid,Client Entertainment,1032.83,743.07,12,4.1,10,1,Singapore,0,289.76,0.72
E0432,Sales,Mid,Supplies,949.63,740.78,28,3.3,10,1,UAE,0,208.85,0.78
E0433,Sales,Mid,Client Entertainment,898.8,734.57,9,4.5,2,1,India,0,164.23,0.82
E0434,Finance,Executive,Client Entertainment,1271.72,983.63,21,2.6,11,1,India,0,288.09,0.77
E0435,Finance,Junior,Client Entertainment,908.29,702.06,5,3.3,6,1,India,0,206.23,0.77
E0436,Sales,Junior,Food,863.38,752.77,12,3.7,0,1,UK,1,110.61,0.87
E0437,Finance,Junior,Food,1265.13,1064.3,20,2.4,14,1,UAE,0,200.83,0.84
E0438,Sales,Senior,Client Entertainment,1037.3,933.77,10,3.8,6,1,India,0,103.53,0.9
E0439,Sales,Executive,Supplies,596.22,588.42,21,2.9,5,1,India,1,7.8,0.99
E0440,Finance,Junior,Stay,1012.81,909.67,24,2.7,10,1,Singapore,1,103.14,0.9
E0441,Finance,Senior,Travel,1557.81,1362.51,14,2.4,9,1,UK,1,195.3,0.87
E0442,Operations,Senior,Food,1306.12,1246.39,1,3.0,13,1,UAE,0,59.73,0.95
E0443,IT,Junior,Client Entertainment,1607.19,1429.79,25,4.8,1,1,India,0,177.4,0.89
E0444,IT,Mid,Travel,707.48,530.38,26,2.1,9,1,USA,0,177.1,0.75
E0445,Sales,Mid,Food,1428.09,1134.51,14,4.6,0,1,India,1,293.58,0.79
E0446,Operations,Executive,Stay,740.59,681.35,18,3.2,8,1,India,0,59.24,0.92
E0447,Operations,Junior,Supplies,507.04,467.25,16,3.7,1,1,USA,0,39.79,0.92
E0448,Sales,Senior,Client Entertainment,678.77,676.13,19,3.5,3,1,India,0,2.64,1.0
E0449,IT,Junior,Stay,1052.56,934.77,17,4.8,8,1,India,0,117.79,0.89
E0450,Finance,Senior,Food,1411.18,1368.65,5,4.3,8,1,Singapore,0,42.53,0.97
E0451,Sales,Mid,Client Entertainment,1124.17,805.32,14,5.0,11,1,India,0,318.85,0.72
E0452,HR,Mid,Travel,938.69,816.53,28,4.4,10,1,UK,0,122.16,0.87
E0453,IT,Senior,Supplies,587.12,573.0,16,2.9,0,1,India,0,14.12,0.98
E0454,Operations,Senior,Food,1282.13,1007.98,23,4.9,13,1,Singapore,0,274.15,0.79
E0455,Finance,Senior,Supplies,1385.45,1034.19,25,5.0,1,1,India,0,351.26,0.75
E0456,HR,Junior,Client Entertainment,1119.31,901.22,21,2.4,1,1,UK,1,218.09,0.81
E0457,Finance,Mid,Stay,579.07,542.98,8,4.7,11,1,India,0,36.09,0.94
E0458,HR,Junior,Supplies,1323.48,960.07,11,4.0,1,1,USA,0,363.41,0.73
E0459,Finance,Mid,Travel,1490.9,1312.14,21,4.8,14,1,UK,1,178.76,0.88
E0460,Finance,Mid,Food,1613.21,1194.89,25,4.7,7,1,India,0,418.32,0.74
E0461,Finance,Mid,Travel,824.92,685.23,22,4.7,12,1,India,1,139.69,0.83
E0462,Sales,Mid,Supplies,1174.52,1162.53,4,4.7,7,1,Singapore,0,11.99,0.99
E0463,Sales,Executive,Stay,786.19,596.36,13,2.4,9,0,Singapore,1,189.83,0.76
E0464,HR,Junior,Stay,631.06,448.18,23,2.4,11,1,India,1,182.88,0.71
E0465,Operations,Mid,Travel,1633.28,1352.62,7,2.4,7,1,India,0,280.66,0.83
E0466,IT,Mid,Client Entertainment,1225.83,1070.53,25,2.3,11,1,India,1,155.3,0.87
E0467,IT,Junior,Client Entertainment,1517.1,1197.38,24,3.1,3,1,India,1,319.72,0.79
E0468,Operations,Junior,Stay,510.07,439.95,27,4.1,14,1,UAE,1,70.12,0.86
E0469,IT,Executive,Travel,1115.37,1099.78,21,3.1,7,1,USA,1,15.59,0.99
E0470,Operations,Senior,Travel,1203.32,954.87,16,4.2,13,1,USA,0,248.45,0.79
E0471,Finance,Executive,Travel,667.13,528.92,8,4.5,12,1,UAE,0,138.21,0.79
E0472,Operations,Executive,Supplies,1595.14,1347.62,2,4.0,6,1,USA,0,247.52,0.84
E0473,Finance,Junior,Client Entertainment,901.79,770.67,24,3.4,7,1,UK,1,131.12,0.85
E0474,Operations,Mid,Client Entertainment,1181.45,827.5,6,2.9,0,1,India,0,353.95,0.7
E0475,HR,Mid,Supplies,779.9,690.02,29,2.4,2,1,India,0,89.88,0.88
E0476,Operations,Mid,Food,522.24,521.82,11,3.5,9,0,USA,0,0.42,1.0
E0477,Finance,Mid,Supplies,1365.22,1075.25,28,4.2,5,1,India,0,289.97,0.79
E0478,HR,Mid,Travel,1151.63,1024.08,2,3.6,0,1,India,0,127.55,0.89
E0479,Operations,Mid,Supplies,1094.9,767.95,8,4.2,3,1,India,0,326.95,0.7
E0480,HR,Mid,Travel,888.73,783.24,13,3.0,8,1,India,0,105.49,0.88
E0481,Sales,Junior,Stay,1140.73,951.51,22,2.2,6,1,USA,1,189.22,0.83
E0482,Sales,Mid,Travel,1506.49,1294.21,22,4.3,0,1,USA,1,212.28,0.86
E0483,HR,Mid,Client Entertainment,726.48,627.07,22,2.7,12,0,India,1,99.41,0.86
E0484,Sales,Mid,Supplies,1224.11,921.86,17,3.8,11,1,India,1,302.25,0.75
E0485,HR,Junior,Travel,1081.0,1006.4,10,4.4,5,1,UK,0,74.6,0.93
E0486,Operations,Senior,Food,926.23,802.71,3,2.4,5,1,India,0,123.52,0.87
E0487,Finance,Junior,Stay,341.78,266.95,25,3.8,11,1,USA,0,74.83,0.78
E0488,IT,Mid,Food,995.2,976.51,7,4.1,1,1,UK,0,18.69,0.98
E0489,Operations,Senior,Food,1269.08,893.22,27,4.2,5,1,India,0,375.86,0.7
E0490,Operations,Mid,Food,1129.59,1036.72,17,2.4,13,1,UK,1,92.87,0.92
E0491,HR,Junior,Stay,424.53,345.73,12,4.5,9,1,UK,0,78.8,0.81
E0492,Sales,Mid,Stay,1498.82,1284.14,3,2.3,1,1,India,1,214.68,0.86
E0493,IT,Mid,Stay,1659.17,1306.52,9,3.6,7,1,India,0,352.65,0.79
E0494,Finance,Senior,Stay,956.2,761.5,7,3.3,6,1,UAE,0,194.7,0.8
E0495,HR,Senior,Food,1924.43,1355.86,11,2.7,13,1,India,0,568.57,0.7
E0496,IT,Mid,Client Entertainment,668.18,614.03,18,2.9,5,1,Singapore,0,54.15,0.92
E0497,HR,Mid,Client Entertainment,491.16,448.55,11,2.5,13,1,USA,0,42.61,0.91
E0498,Finance,Junior,Stay,594.07,532.47,21,3.3,9,1,India,0,61.6,0.9
E0499,Operations,Junior,Supplies,1098.06,1057.85,27,2.1,5,1,India,1,40.21,0.96
E0500,Operations,Mid,Travel,288.66,280.11,1,4.7,8,1,USA,0,8.55,0.97
E0501,Sales,Mid,Supplies,875.63,759.12,23,2.5,8,1,USA,1,116.51,0.87
E0502,HR,Mid,Supplies,2173.82,1968.28,7,4.7,9,1,UK,0,205.54,0.91
E0503,IT,Junior,Supplies,398.47,280.24,27,4.6,9,1,UAE,0,118.23,0.7
E0504,Sales,Junior,Client Entertainment,781.16,745.15,12,3.4,1,1,Singapore,0,36.01,0.95
E0505,Sales,Mid,Travel,585.57,553.32,0,3.5,2,1,India,1,32.25,0.94
E0506,Finance,Junior,Supplies,886.07,625.63,2,2.9,9,1,Singapore,0,260.44,0.71
E0507,Operations,Senior,Stay,860.74,742.68,29,5.0,6,1,Singapore,0,118.06,0.86
E0508,Sales,Junior,Client Entertainment,732.18,711.67,1,4.0,10,1,UAE,0,20.51,0.97
E0509,Operations,Mid,Stay,937.48,707.25,22,4.9,9,1,USA,0,230.23,0.75
E0510,Sales,Executive,Stay,1253.28,1009.89,22,3.2,11,1,UK,0,243.39,0.81
E0511,Sales,Junior,Supplies,1554.14,1242.25,19,4.6,12,1,USA,0,311.89,0.8
E0512,IT,Mid,Stay,886.23,714.99,27,3.3,13,1,India,1,171.24,0.81
E0513,Operations,Junior,Travel,1002.31,714.21,27,4.6,13,1,UAE,1,288.1,0.71
E0514,Operations,Mid,Stay,1185.3,928.93,7,2.4,8,1,India,1,256.37,0.78
E0515,Finance,Mid,Supplies,505.69,398.71,2,3.9,11,1,India,0,106.98,0.79
E0516,Finance,Mid,Stay,938.94,901.16,29,4.0,12,1,Singapore,0,37.78,0.96
E0517,IT,Mid,Client Entertainment,797.79,642.73,24,4.0,13,1,India,0,155.06,0.81
E0518,Sales,Senior,Client Entertainment,1380.77,1151.79,20,3.3,5,1,Singapore,0,228.98,0.83
E0519,Operations,Junior,Client Entertainment,1700.73,1384.77,29,4.1,10,1,UK,1,315.96,0.81
E0520,Finance,Junior,Food,689.17,507.37,28,2.7,0,1,India,1,181.8,0.74
E0521,HR,Senior,Client Entertainment,1512.0,1507.62,14,3.8,10,1,USA,0,4.38,1.0
E0522,IT,Mid,Client Entertainment,416.65,394.88,29,3.7,14,1,UK,0,21.77,0.95
E0523,Operations,Senior,Food,1080.27,931.49,1,3.0,6,1,USA,0,148.78,0.86
E0524,Sales,Mid,Client Entertainment,1104.0,930.57,24,4.3,10,1,UAE,1,173.43,0.84
E0525,Sales,Senior,Supplies,406.43,363.67,16,2.2,0,1,Singapore,0,42.76,0.89
E0526,HR,Mid,Client Entertainment,668.63,533.52,26,2.5,4,1,India,1,135.11,0.8
E0527,IT,Senior,Client Entertainment,629.71,450.3,23,3.4,8,0,India,0,179.41,0.72
E0528,IT,Executive,Food,475.44,390.48,5,4.7,9,1,UAE,0,84.96,0.82
E0529,Finance,Mid,Supplies,100.0,99.52,27,3.7,10,1,USA,1,0.48,1.0
E0530,Operations,Junior,Stay,917.1,692.14,0,4.5,9,1,India,0,224.96,0.75
E0531,Sales,Junior,Travel,965.29,828.52,29,3.6,8,1,Singapore,1,136.77,0.86
E0532,Operations,Junior,Supplies,962.15,675.96,3,4.4,0,1,Singapore,0,286.19,0.7
E0533,Operations,Junior,Stay,1306.28,962.22,18,3.0,5,1,USA,0,344.06,0.74
E0534,HR,Junior,Supplies,224.87,197.02,6,4.4,14,1,USA,0,27.85,0.88
E0535,Sales,Mid,Stay,847.58,668.93,22,3.2,12,1,UK,0,178.65,0.79
E0536,Operations,Mid,Stay,2023.99,1966.72,21,3.7,2,0,UK,0,57.27,0.97
E0537,Sales,Mid,Supplies,1354.7,1113.36,13,2.5,14,1,Singapore,1,241.34,0.82
E0538,IT,Mid,Food,1356.99,1034.58,25,4.8,11,0,UAE,1,322.41,0.76
E0539,HR,Junior,Supplies,593.36,512.47,13,4.1,8,1,USA,0,80.89,0.86
E0540,Finance,Junior,Supplies,921.64,864.95,9,4.6,13,1,UK,0,56.69,0.94
E0541,Operations,Junior,Stay,100.0,70.58,27,2.6,11,0,UAE,1,29.42,0.71
E0542,Sales,Mid,Travel,1234.19,1051.11,23,2.2,2,1,India,1,183.08,0.85
E0543,IT,Junior,Stay,1560.12,1454.08,6,3.0,1,1,India,0,106.04,0.93
E0544,Sales,Junior,Client Entertainment,420.08,307.11,15,3.6,7,1,Singapore,1,112.97,0.73
E0545,Sales,Mid,Supplies,536.45,520.8,3,4.4,2,1,India,0,15.65,0.97
E0546,IT,Senior,Supplies,987.19,769.37,6,3.2,14,1,India,0,217.82,0.78
E0547,Finance,Junior,Food,1061.32,797.24,14,2.8,4,1,India,1,264.08,0.75
E0548,Sales,Mid,Stay,783.31,686.79,16,3.1,11,1,India,0,96.52,0.88
E0549,HR,Mid,Food,673.85,507.08,2,4.1,5,1,India,0,166.77,0.75
E0550,Sales,Senior,Supplies,678.14,612.98,15,3.0,14,1,India,0,65.16,0.9
E0551,HR,Executive,Stay,980.39,830.42,1,4.9,11,1,UAE,0,149.97,0.85
E0552,Operations,Junior,Stay,1234.45,904.84,6,2.5,9,1,UK,1,329.61,0.73
E0553,HR,Junior,Client Entertainment,980.28,954.54,24,4.3,14,1,UK,0,25.74,0.97
E0554,HR,Senior,Client Entertainment,942.06,849.7,15,3.8,13,1,India,0,92.36,0.9
E0555,Operations,Mid,Travel,296.3,255.94,20,2.7,9,1,UK,0,40.36,0.86
E0556,IT,Mid,Client Entertainment,1346.82,1094.03,8,4.3,0,1,UK,0,252.79,0.81
E0557,Finance,Mid,Stay,979.44,725.24,11,3.3,6,1,UK,0,254.2,0.74
E0558,Finance,Mid,Client Entertainment,825.35,752.93,28,4.0,10,1,India,1,72.42,0.91
E0559,Sales,Executive,Travel,1102.06,1040.45,23,4.0,6,0,USA,1,61.61,0.94
E0560,Sales,Executive,Supplies,662.48,488.74,0,2.3,14,1,Singapore,0,173.74,0.74
E0561,Sales,Senior,Client Entertainment,833.66,707.25,13,4.5,4,1,UK,0,126.41,0.85
E0562,IT,Junior,Stay,1043.04,881.84,10,4.0,8,1,UK,1,161.2,0.85
E0563,Finance,Senior,Supplies,728.58,586.49,17,4.3,10,1,USA,0,142.09,0.8
E0564,Finance,Junior,Stay,341.73,320.13,21,3.3,1,1,USA,1,21.6,0.94
E0565,IT,Junior,Supplies,276.61,201.89,4,2.6,4,1,UK,1,74.72,0.73
E0566,HR,Senior,Stay,1178.29,897.28,14,3.0,1,1,India,0,281.01,0.76
E0567,IT,Junior,Client Entertainment,987.56,691.76,26,4.7,13,1,UK,0,295.8,0.7
E0568,IT,Junior,Client Entertainment,973.41,790.31,6,4.8,1,1,UAE,0,183.1,0.81
E0569,Operations,Junior,Travel,535.28,421.45,24,3.4,11,1,UK,0,113.83,0.79
E0570,IT,Senior,Supplies,991.78,952.21,13,2.9,10,1,India,0,39.57,0.96
E0571,HR,Mid,Travel,839.82,775.78,19,4.2,8,1,India,0,64.04,0.92
E0572,Sales,Mid,Food,759.98,551.24,7,4.3,6,1,UK,0,208.74,0.73
E0573,IT,Junior,Client Entertainment,969.98,894.6,3,4.4,3,1,Singapore,1,75.38,0.92
E0574,Sales,Senior,Supplies,1118.57,1009.65,2,2.1,13,1,USA,1,108.92,0.9
